route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
2,1,1245,,0,,
2,1,1246,,0,,
2,1,1247,,0,,
2,1,1248,,0,,
2,1,1249,,0,,
2,1,1250,,0,,
2,1,1251,,0,,
2,1,1252,,0,,
2,1,1253,,0,,
2,1,1254,,0,,
2,1,1255,,0,,
2,1,1256,,0,,
2,1,1257,,0,,
2,1,1258,,0,,
2,1,1259,,0,,
2,1,1260,,0,,
2,1,1261,,0,,
2,1,1262,,0,,
2,1,1263,,0,,
2,1,1264,,0,,
2,1,1265,,0,,
2,1,1266,,0,,
2,1,1267,,0,,
2,1,1268,,0,,
2,1,1269,,0,,
2,1,1270,,0,,
2,1,1271,,0,,
2,1,1272,,0,,
2,1,1273,,0,,
2,1,1274,,0,,
2,1,1275,,0,,
2,1,1276,,0,,
2,1,1277,,0,,
2,1,1278,,0,,
2,1,1279,,0,,
2,1,1280,,0,,
2,1,1281,,0,,
2,1,1282,,0,,
2,1,1283,,0,,
2,1,1284,,0,,
2,1,1285,,0,,
2,1,1286,,0,,
2,1,1287,,0,,
2,1,1288,,0,,
2,1,1289,,0,,
2,1,1290,,0,,
2,1,1291,,0,,
2,1,1292,,0,,
2,1,1293,,0,,
2,1,1294,,0,,
2,1,1295,,0,,
2,1,1296,,0,,
2,1,1297,,0,,
2,1,1298,,0,,
2,1,1299,,0,,
2,1,1300,,0,,
2,1,1301,,0,,
2,1,1302,,0,,
2,1,1303,,0,,
2,1,1304,,0,,
2,1,1305,,0,,
2,1,1306,,0,,
2,1,1307,,0,,
2,1,1308,,0,,
2,1,1309,,0,,
2,1,1310,,0,,
2,1,1311,,0,,
2,1,1312,,0,,
2,1,1313,,0,,
2,1,1314,,0,,
2,1,1315,,0,,
2,1,1316,,0,,
2,1,1317,,0,,
2,1,1318,,0,,
2,1,1319,,0,,
2,1,1320,,0,,
2,1,1321,,0,,
2,1,1322,,0,,
2,1,1323,,0,,
2,1,1324,,0,,
2,1,1325,,0,,
2,1,1326,,0,,
2,1,1327,,0,,
2,1,1328,,0,,
2,1,1329,,0,,
2,1,1330,,0,,
2,1,1331,,0,,
2,1,1332,,0,,
2,1,1333,,0,,
2,1,1334,,0,,
2,1,1335,,0,,
2,1,1336,,0,,
2,1,1337,,0,,
2,1,1338,,0,,
2,1,1339,,0,,
2,1,1340,,0,,
2,1,1341,,0,,
2,1,1342,,0,,
2,1,1343,,0,,
2,1,1344,,0,,
2,1,1345,,0,,
2,1,1346,,0,,
2,1,1347,,0,,
2,1,1348,,0,,
2,1,1349,,0,,
2,1,1350,,0,,
2,1,1351,,0,,
2,1,1352,,0,,
2,1,1353,,0,,
2,1,1354,,0,,
2,1,1355,,0,,
2,1,1356,,0,,
2,1,1357,,0,,
2,1,1358,,0,,
2,1,1359,,0,,
2,1,1360,,0,,
2,1,1361,,0,,
2,1,1362,,0,,
2,1,1363,,0,,
2,1,1364,,0,,
2,1,1365,,0,,
2,1,1366,,0,,
2,1,1367,,0,,
2,1,1368,,0,,
2,1,1369,,0,,
2,1,1370,,0,,
2,1,1371,,0,,
2,1,1372,,0,,
2,1,1373,,0,,
2,1,1374,,0,,
2,1,1375,,0,,
2,1,1376,,0,,
2,1,1377,,0,,
2,1,1378,,0,,
2,1,1379,,0,,
2,1,1380,,0,,
2,1,1381,,0,,
2,1,1382,,0,,
2,1,1383,,0,,
2,1,1384,,0,,
2,1,1385,,0,,
2,1,1386,,0,,
2,1,1387,,0,,
2,1,1388,,0,,
2,1,1389,,0,,
2,1,1390,,0,,
2,1,1391,,0,,
2,1,1392,,0,,
2,1,1393,,0,,
2,1,1394,,0,,
2,1,1395,,0,,
2,1,1396,,0,,
2,1,1397,,0,,
2,1,1398,,0,,
2,1,1399,,0,,
2,1,1400,,0,,
2,1,1401,,0,,
2,1,1402,,0,,
2,1,1403,,0,,
2,1,1404,,0,,
2,1,1405,,0,,
2,1,1406,,0,,
2,1,1407,,0,,
2,1,1408,,0,,
2,1,1409,,0,,
2,1,1410,,0,,
2,1,1411,,0,,
2,1,1412,,0,,
2,1,1413,,0,,
2,1,1414,,0,,
2,1,1415,,0,,
2,1,1416,,0,,
2,1,1417,,0,,
2,1,1418,,0,,
2,1,1419,,0,,
2,1,1420,,0,,
2,1,1421,,0,,
2,1,1422,,0,,
2,1,1423,,0,,
2,1,1424,,0,,
2,1,1425,,0,,
2,1,1426,,0,,
2,1,1427,,0,,
2,1,1428,,0,,
2,1,1429,,0,,
2,1,1430,,0,,
2,1,1431,,0,,
2,1,1432,,0,,
2,1,1433,,0,,
2,1,1434,,0,,
2,1,1435,,0,,
2,1,1436,,0,,
2,1,1437,,0,,
2,1,1438,,0,,
2,1,1439,,0,,
2,1,1440,,0,,
2,1,1441,,0,,
2,1,1442,,0,,
2,1,1443,,0,,
2,1,1444,,0,,
2,1,1445,,0,,
2,1,1446,,0,,
2,1,1447,,0,,
2,1,1448,,0,,
2,1,1449,,0,,
2,1,1450,,0,,
2,1,1451,,0,,
2,1,1452,,0,,
2,1,1453,,0,,
2,1,1454,,0,,
2,1,1455,,0,,
2,1,1456,,0,,
2,1,1457,,0,,
2,1,1458,,0,,
2,1,1459,,0,,
2,1,1460,,0,,
2,1,1461,,0,,
2,1,1462,,0,,
2,1,1463,,0,,
2,1,1464,,0,,
2,1,1465,,0,,
2,1,1466,,0,,
2,1,1467,,0,,
2,1,1468,,0,,
2,1,1469,,0,,
2,1,1470,,0,,
2,1,1471,,0,,
2,1,1472,,0,,
2,1,1473,,0,,
2,1,1474,,0,,
2,1,1475,,0,,
2,1,1476,,0,,
2,1,1477,,0,,
2,1,1478,,0,,
2,1,1479,,0,,
2,1,1480,,0,,
2,1,1481,,0,,
2,1,1482,,0,,
2,1,1483,,0,,
2,1,1484,,0,,
2,1,1485,,0,,
2,1,1486,,0,,
2,1,1487,,0,,
2,1,1488,,0,,
2,1,1489,,0,,
2,1,1490,,0,,
2,1,1491,,0,,
2,1,1492,,0,,
2,1,1493,,0,,
2,1,1494,,0,,
2,1,1495,,0,,
2,1,1496,,0,,
2,1,1497,,0,,
2,1,1498,,0,,
2,1,1499,,0,,
2,1,1500,,0,,
2,1,1501,,0,,
2,1,1502,,0,,
2,1,1503,,0,,
2,1,1504,,0,,
2,1,1505,,0,,
2,1,1506,,0,,
2,1,1507,,0,,
2,1,1508,,0,,
2,1,1509,,0,,
2,1,1510,,0,,
2,1,1511,,0,,
2,1,1512,,0,,
2,1,1513,,0,,
2,1,1514,,0,,
2,1,1515,,0,,
2,1,1516,,0,,
2,1,1517,,0,,
2,1,1518,,0,,
2,1,1519,,1,,
2,1,1520,,1,,
2,1,1521,,1,,
2,1,1522,,1,,
2,1,1523,,1,,
2,1,1524,,1,,
2,1,1525,,1,,
2,1,1526,,1,,
2,1,1527,,1,,
2,1,1528,,1,,
2,1,1529,,1,,
2,1,1530,,1,,
2,1,1531,,1,,
2,1,1532,,1,,
2,1,1533,,1,,
2,1,1534,,1,,
2,1,1535,,1,,
2,1,1536,,1,,
2,1,1537,,1,,
2,1,1538,,1,,
2,1,1539,,1,,
2,1,1540,,1,,
2,1,1541,,1,,
2,1,1542,,1,,
2,1,1543,,1,,
2,1,1544,,1,,
2,1,1545,,1,,
2,1,1546,,1,,
2,1,1547,,1,,
2,1,1548,,1,,
2,1,1549,,1,,
2,1,1550,,1,,
2,1,1551,,1,,
2,1,1552,,1,,
2,1,1553,,1,,
2,1,1554,,1,,
2,1,1555,,1,,
2,1,1556,,1,,
2,1,1557,,1,,
2,1,1558,,1,,
2,1,1559,,1,,
2,1,1560,,1,,
2,1,1561,,1,,
2,1,1562,,1,,
2,1,1563,,1,,
2,1,1564,,1,,
2,1,1565,,1,,
2,1,1566,,1,,
2,1,1567,,1,,
2,1,1568,,1,,
2,1,1569,,1,,
2,1,1570,,1,,
2,1,1571,,1,,
2,1,1572,,1,,
2,1,1573,,1,,
2,1,1574,,1,,
2,1,1575,,1,,
2,1,1576,,1,,
2,1,1577,,1,,
2,1,1578,,1,,
2,1,1579,,1,,
2,1,1580,,1,,
2,1,1581,,1,,
2,1,1582,,1,,
2,1,1583,,1,,
2,1,1584,,1,,
2,1,1585,,1,,
2,1,1586,,1,,
2,1,1587,,1,,
2,1,1588,,1,,
2,1,1589,,1,,
2,1,1590,,1,,
2,1,1591,,1,,
2,1,1592,,1,,
2,1,1593,,1,,
2,1,1594,,1,,
2,1,1595,,1,,
2,1,1596,,1,,
2,1,1597,,1,,
2,1,1598,,1,,
2,1,1599,,1,,
2,1,1600,,1,,
2,1,1601,,1,,
2,1,1602,,1,,
2,1,1603,,1,,
2,1,1604,,1,,
2,1,1605,,1,,
2,1,1606,,1,,
2,1,1607,,1,,
2,1,1608,,1,,
2,1,1609,,1,,
2,1,1610,,1,,
2,1,1611,,1,,
2,1,1612,,1,,
2,1,1613,,1,,
2,1,1614,,1,,
2,1,1615,,1,,
2,1,1616,,1,,
2,1,1617,,1,,
2,1,1618,,1,,
2,1,1619,,1,,
2,1,1620,,1,,
2,1,1621,,1,,
2,1,1622,,1,,
2,1,1623,,1,,
2,1,1624,,1,,
2,1,1625,,1,,
2,1,1626,,1,,
2,1,1627,,1,,
2,1,1628,,1,,
2,1,1629,,1,,
2,1,1630,,1,,
2,1,1631,,1,,
2,1,1632,,1,,
2,1,1633,,1,,
2,1,1634,,1,,
2,1,1635,,1,,
2,1,1636,,1,,
2,1,1637,,1,,
2,1,1638,,1,,
2,1,1639,,1,,
2,1,1640,,1,,
2,1,1641,,1,,
2,1,1642,,1,,
2,1,1643,,1,,
2,1,1644,,1,,
2,1,1645,,1,,
2,1,1646,,1,,
2,1,1647,,1,,
2,1,1648,,1,,
2,1,1649,,1,,
2,1,1650,,1,,
2,1,1651,,1,,
2,1,1652,,1,,
2,1,1653,,1,,
2,1,1654,,1,,
2,1,1655,,1,,
2,1,1656,,1,,
2,1,1657,,1,,
2,1,1658,,1,,
2,1,1659,,1,,
2,1,1660,,1,,
2,1,1661,,1,,
2,1,1662,,1,,
2,1,1663,,1,,
2,1,1664,,1,,
2,1,1665,,1,,
2,1,1666,,1,,
2,1,1667,,1,,
2,1,1668,,1,,
2,1,1669,,1,,
2,1,1670,,1,,
2,1,1671,,1,,
2,1,1672,,1,,
2,1,1673,,1,,
2,1,1674,,1,,
2,1,1675,,1,,
2,1,1676,,1,,
2,1,1677,,1,,
2,1,1678,,1,,
2,1,1679,,1,,
2,1,1680,,1,,
2,1,1681,,1,,
2,1,1682,,1,,
2,1,1683,,1,,
2,1,1684,,1,,
2,1,1685,,1,,
2,1,1686,,1,,
2,1,1687,,1,,
2,1,1688,,1,,
2,1,1689,,1,,
2,1,1690,,1,,
2,1,1691,,1,,
2,1,1692,,1,,
2,1,1693,,1,,
2,1,1694,,1,,
2,1,1695,,1,,
2,1,1696,,1,,
2,1,1697,,1,,
2,1,1698,,1,,
2,1,1699,,1,,
2,1,1700,,1,,
2,1,1701,,1,,
2,1,1702,,1,,
2,1,1703,,1,,
2,1,1704,,1,,
2,1,1705,,1,,
2,1,1706,,1,,
2,1,1707,,1,,
2,1,1708,,1,,
2,1,1709,,1,,
2,1,1710,,1,,
2,1,1711,,1,,
2,1,1712,,1,,
2,1,1713,,1,,
2,1,1714,,1,,
2,1,1715,,1,,
2,1,1716,,1,,
2,1,1717,,1,,
2,1,1718,,1,,
2,1,1719,,1,,
2,1,1720,,1,,
2,1,1721,,1,,
2,1,1722,,1,,
2,1,1723,,1,,
2,1,1724,,1,,
2,1,1725,,1,,
2,1,1726,,1,,
2,1,1727,,1,,
2,1,1728,,1,,
2,1,1729,,1,,
2,1,1730,,1,,
2,1,1731,,1,,
2,1,1732,,1,,
2,1,1733,,1,,
2,1,1734,,1,,
2,1,1735,,1,,
2,1,1736,,1,,
2,1,1737,,1,,
2,1,1738,,1,,
2,1,1739,,1,,
2,1,1740,,1,,
2,1,1741,,1,,
2,1,1742,,1,,
2,1,1743,,1,,
2,1,1744,,1,,
2,1,1745,,1,,
2,1,1746,,1,,
2,1,1747,,1,,
2,1,1748,,1,,
2,1,1749,,1,,
2,1,1750,,1,,
2,1,1751,,1,,
2,1,1752,,1,,
2,1,1753,,1,,
2,1,1754,,1,,
2,1,1755,,1,,
2,1,1756,,1,,
2,1,1757,,1,,
2,1,1758,,1,,
2,1,1759,,1,,
2,1,1760,,1,,
2,1,1761,,1,,
2,1,1762,,1,,
2,1,1763,,1,,
2,1,1764,,1,,
2,1,1765,,1,,
2,1,1766,,1,,
2,1,1767,,1,,
2,1,1768,,1,,
2,1,1769,,1,,
2,1,1770,,1,,
2,1,1771,,1,,
2,1,1772,,1,,
2,1,1773,,1,,
2,1,1774,,1,,
2,1,1775,,1,,
2,1,1776,,1,,
2,1,1777,,1,,
2,1,1778,,1,,
2,1,1779,,1,,
2,1,1780,,1,,
2,1,1781,,1,,
2,1,1782,,1,,
2,1,1783,,1,,
2,1,1784,,1,,
2,1,1785,,1,,
2,1,1786,,1,,
2,1,1787,,1,,
2,1,1788,,1,,
2,1,1789,,1,,
2,1,1790,,1,,
2,1,1791,,1,,
2,1,1792,,1,,
2,1,1793,,1,,
2,1,1794,,1,,
2,1,1795,,1,,
2,1,1796,,1,,
2,1,1797,,1,,
2,1,1798,,1,,
2,1,1799,,1,,
2,1,1800,,1,,
2,1,1801,,1,,
2,1,1802,,1,,
2,1,1803,,1,,
2,1,1804,,1,,
2,1,1805,,1,,
2,1,1806,,1,,
2,1,1807,,1,,
2,1,1808,,1,,
2,1,1809,,1,,
2,1,1810,,1,,
2,1,1811,,1,,
2,1,1812,,1,,
2,1,1813,,1,,
2,1,1814,,1,,
2,1,1815,,1,,
2,1,1816,,1,,
2,1,1817,,1,,
2,1,1818,,1,,
2,1,1819,,1,,
2,1,1820,,1,,
2,1,1821,,1,,
2,1,1822,,1,,
2,1,1823,,1,,
2,1,1824,,1,,
2,1,1825,,1,,
2,1,1826,,1,,
2,1,1827,,1,,
2,1,1828,,1,,
2,1,1829,,1,,
2,1,1830,,1,,
2,1,1831,,1,,
2,1,1832,,1,,
2,1,1833,,1,,
2,1,1834,,1,,
2,1,1835,,1,,
2,1,1836,,1,,
2,1,1837,,1,,
2,1,1838,,1,,
2,1,1839,,1,,
2,1,1840,,1,,
2,1,1841,,1,,
2,1,1842,,1,,
2,1,1843,,1,,
2,1,1844,,1,,
2,1,1845,,1,,
2,1,1846,,1,,
2,1,1847,,1,,
2,1,1848,,1,,
2,1,1849,,1,,
2,1,1850,,1,,
2,1,1851,,1,,
2,1,1852,,1,,
2,1,1853,,1,,
2,1,1854,,1,,
2,1,1855,,1,,
2,1,1856,,1,,
2,1,1857,,1,,
2,1,1858,,1,,
2,1,1859,,1,,
2,1,1860,,1,,
2,1,1861,,1,,
2,1,1862,,1,,
2,1,1863,,1,,
2,1,1864,,1,,
2,1,1865,,1,,
2,1,1866,,1,,
2,1,1867,,1,,
2,1,1868,,1,,
2,1,1869,,1,,
2,1,1870,,1,,
2,1,1871,,1,,
2,1,1872,,1,,
2,1,1873,,1,,
2,1,1874,,1,,
2,1,1875,,1,,
2,1,1876,,1,,
2,1,1877,,1,,
2,1,1878,,1,,
2,1,1879,,1,,
2,1,1880,,1,,
2,1,1881,,1,,
2,1,1882,,1,,
2,1,1883,,1,,
2,1,1884,,1,,
2,1,1885,,1,,
2,1,1886,,1,,
2,1,1887,,1,,
2,1,1888,,1,,
2,1,1889,,1,,
2,1,1890,,1,,
2,1,1891,,1,,
2,1,1892,,1,,
2,1,1893,,1,,
2,1,1894,,1,,
2,1,1895,,1,,
2,1,1896,,1,,
2,1,1897,,1,,
2,1,1898,,1,,
2,1,1899,,1,,
2,1,1900,,1,,
2,1,1901,,1,,
2,1,1902,,1,,
2,1,1903,,1,,
2,1,1904,,1,,
2,1,1905,,1,,
2,1,1906,,1,,
2,1,1907,,1,,
2,1,1908,,1,,
2,1,1909,,1,,
2,1,1910,,1,,
2,1,1911,,1,,
2,1,1912,,1,,
2,1,1913,,1,,
2,1,1914,,1,,
2,1,1915,,1,,
2,1,1916,,1,,
2,1,1917,,1,,
2,1,1918,,1,,
3,1,1919,,0,,
3,1,1920,,0,,
3,1,1921,,0,,
3,1,1922,,0,,
3,1,1923,,0,,
3,1,1924,,0,,
3,1,1925,,0,,
3,1,1926,,0,,
3,1,1927,,0,,
3,1,1928,,0,,
3,1,1929,,0,,
3,1,1930,,0,,
3,1,1931,,0,,
3,1,1932,,0,,
3,1,1933,,0,,
3,1,1934,,0,,
3,1,1935,,0,,
3,1,1936,,0,,
3,1,1937,,0,,
3,1,1938,,0,,
3,1,1939,,0,,
3,1,1940,,0,,
3,1,1941,,0,,
3,1,1942,,0,,
3,1,1943,,0,,
3,1,1944,,0,,
3,1,1945,,0,,
3,1,1946,,0,,
3,1,1947,,0,,
3,1,1948,,0,,
3,1,1949,,0,,
3,1,1950,,0,,
3,1,1951,,0,,
3,1,1952,,0,,
3,1,1953,,0,,
3,1,1954,,0,,
3,1,1955,,0,,
3,1,1956,,0,,
3,1,1957,,0,,
3,1,1958,,0,,
3,1,1959,,0,,
3,1,1960,,0,,
3,1,1961,,0,,
3,1,1962,,0,,
3,1,1963,,0,,
3,1,1964,,0,,
3,1,1965,,0,,
3,1,1966,,0,,
3,1,1967,,0,,
3,1,1968,,0,,
3,1,1969,,0,,
3,1,1970,,0,,
3,1,1971,,0,,
3,1,1972,,0,,
3,1,1973,,0,,
3,1,1974,,0,,
3,1,1975,,0,,
3,1,1976,,0,,
3,1,1977,,0,,
3,1,1978,,0,,
3,1,1979,,0,,
3,1,1980,,0,,
3,1,1981,,0,,
3,1,1982,,0,,
3,1,1983,,0,,
3,1,1984,,0,,
3,1,1985,,0,,
3,1,1986,,0,,
3,1,1987,,0,,
3,1,1988,,0,,
3,1,1989,,0,,
3,1,1990,,0,,
3,1,1991,,0,,
3,1,1992,,0,,
3,1,1993,,0,,
3,1,1994,,0,,
3,1,1995,,0,,
3,1,1996,,0,,
3,1,1997,,0,,
3,1,1998,,0,,
3,1,1999,,0,,
3,1,2000,,0,,
3,1,2001,,0,,
3,1,2002,,0,,
3,1,2003,,0,,
3,1,2004,,0,,
3,1,2005,,0,,
3,1,2006,,0,,
3,1,2007,,0,,
3,1,2008,,0,,
3,1,2009,,0,,
3,1,2010,,0,,
3,1,2011,,0,,
3,1,2012,,0,,
3,1,2013,,0,,
3,1,2014,,0,,
3,1,2015,,0,,
3,1,2016,,0,,
3,1,2017,,0,,
3,1,2018,,0,,
3,1,2019,,0,,
3,1,2020,,0,,
3,1,2021,,0,,
3,1,2022,,0,,
3,1,2023,,0,,
3,1,2024,,0,,
3,1,2025,,0,,
3,1,2026,,0,,
3,1,2027,,0,,
3,1,2028,,0,,
3,1,2029,,0,,
3,1,2030,,0,,
3,1,2031,,0,,
3,1,2032,,0,,
3,1,2033,,0,,
3,1,2034,,0,,
3,1,2035,,0,,
3,1,2036,,0,,
3,1,2037,,0,,
3,1,2038,,0,,
3,1,2039,,0,,
3,1,2040,,0,,
3,1,2041,,0,,
3,1,2042,,0,,
3,1,2043,,0,,
3,1,2044,,0,,
3,1,2045,,0,,
3,1,2046,,0,,
3,1,2047,,0,,
3,1,2048,,0,,
3,1,2049,,0,,
3,1,2050,,0,,
3,1,2051,,0,,
3,1,2052,,0,,
3,1,2053,,0,,
3,1,2054,,0,,
3,1,2055,,0,,
3,1,2056,,0,,
3,1,2057,,0,,
3,1,2058,,0,,
3,1,2059,,0,,
3,1,2060,,0,,
3,1,2061,,0,,
3,1,2062,,0,,
3,1,2063,,0,,
3,1,2064,,0,,
3,1,2065,,0,,
3,1,2066,,0,,
3,1,2067,,0,,
3,1,2068,,0,,
3,1,2069,,0,,
3,1,2070,,0,,
3,1,2071,,0,,
3,1,2072,,0,,
3,1,2073,,0,,
3,1,2074,,0,,
3,1,2075,,0,,
3,1,2076,,0,,
3,1,2077,,0,,
3,1,2078,,0,,
3,1,2079,,0,,
3,1,2080,,0,,
3,1,2081,,0,,
3,1,2082,,0,,
3,1,2083,,0,,
3,1,2084,,0,,
3,1,2085,,0,,
3,1,2086,,0,,
3,1,2087,,0,,
3,1,2088,,0,,
3,1,2089,,0,,
3,1,2090,,0,,
3,1,2091,,0,,
3,1,2092,,0,,
3,1,2093,,0,,
3,1,2094,,0,,
3,1,2095,,0,,
3,1,2096,,0,,
3,1,2097,,0,,
3,1,2098,,0,,
3,1,2099,,0,,
3,1,2100,,0,,
3,1,2101,,0,,
3,1,2102,,0,,
3,1,2103,,0,,
3,1,2104,,0,,
3,1,2105,,0,,
3,1,2106,,0,,
3,1,2107,,0,,
3,1,2108,,0,,
3,1,2109,,0,,
3,1,2110,,0,,
3,1,2111,,0,,
3,1,2112,,0,,
3,1,2113,,0,,
3,1,2114,,0,,
3,1,2115,,0,,
3,1,2116,,0,,
3,1,2117,,0,,
3,1,2118,,0,,
3,1,2119,,0,,
3,1,2120,,0,,
3,1,2121,,0,,
3,1,2122,,0,,
3,1,2123,,0,,
3,1,2124,,0,,
3,1,2125,,0,,
3,1,2126,,0,,
3,1,2127,,0,,
3,1,2128,,0,,
3,1,2129,,0,,
3,1,2130,,0,,
3,1,2131,,0,,
3,1,2132,,0,,
3,1,2133,,0,,
3,1,2134,,0,,
3,1,2135,,0,,
3,1,2136,,0,,
3,1,2137,,0,,
3,1,2138,,0,,
3,1,2139,,0,,
3,1,2140,,0,,
3,1,2141,,0,,
3,1,2142,,0,,
3,1,2143,,0,,
3,1,2144,,0,,
3,1,2145,,0,,
3,1,2146,,0,,
3,1,2147,,0,,
3,1,2148,,0,,
3,1,2149,,0,,
3,1,2150,,0,,
3,1,2151,,0,,
3,1,2152,,0,,
3,1,2153,,0,,
3,1,2154,,0,,
3,1,2155,,0,,
3,1,2156,,0,,
3,1,2157,,0,,
3,1,2158,,0,,
3,1,2159,,0,,
3,1,2160,,0,,
3,1,2161,,0,,
3,1,2162,,0,,
3,1,2163,,0,,
3,1,2164,,0,,
3,1,2165,,0,,
3,1,2166,,0,,
3,1,2167,,0,,
3,1,2168,,0,,
3,1,2169,,0,,
3,1,2170,,0,,
3,1,2171,,0,,
3,1,2172,,0,,
3,1,2173,,0,,
3,1,2174,,0,,
3,1,2175,,0,,
3,1,2176,,0,,
3,1,2177,,0,,
3,1,2178,,0,,
3,1,2179,,0,,
3,1,2180,,0,,
3,1,2181,,0,,
3,1,2182,,0,,
3,1,2183,,0,,
3,1,2184,,0,,
3,1,2185,,0,,
3,1,2186,,0,,
3,1,2187,,0,,
3,1,2188,,0,,
3,1,2189,,0,,
3,1,2190,,0,,
3,1,2191,,0,,
3,1,2192,,0,,
3,1,2193,,0,,
3,1,2194,,0,,
3,1,2195,,0,,
3,1,2196,,0,,
3,1,2197,,0,,
3,1,2198,,0,,
3,1,2199,,0,,
3,1,2200,,0,,
3,1,2201,,0,,
3,1,2202,,0,,
3,1,2203,,0,,
3,1,2204,,0,,
3,1,2205,,0,,
3,1,2206,,0,,
3,1,2207,,0,,
3,1,2208,,0,,
3,1,2209,,0,,
3,1,2210,,0,,
3,1,2211,,0,,
3,1,2212,,0,,
3,1,2213,,0,,
3,1,2214,,0,,
3,1,2215,,0,,
3,1,2216,,0,,
3,1,2217,,0,,
3,1,2218,,0,,
3,1,2219,,0,,
3,1,2220,,0,,
3,1,2221,,0,,
3,1,2222,,0,,
3,1,2223,,0,,
3,1,2224,,0,,
3,1,2225,,0,,
3,1,2226,,0,,
3,1,2227,,0,,
3,1,2228,,0,,
3,1,2229,,0,,
3,1,2230,,0,,
3,1,2231,,0,,
3,1,2232,,0,,
3,1,2233,,0,,
3,1,2234,,0,,
3,1,2235,,0,,
3,1,2236,,0,,
3,1,2237,,0,,
3,1,2238,,0,,
3,1,2239,,0,,
3,1,2240,,0,,
3,1,2241,,0,,
3,1,2242,,0,,
3,1,2243,,0,,
3,1,2244,,0,,
3,1,2245,,0,,
3,1,2246,,0,,
3,1,2247,,0,,
3,1,2248,,0,,
3,1,2249,,1,,
3,1,2250,,1,,
3,1,2251,,1,,
3,1,2252,,1,,
3,1,2253,,1,,
3,1,2254,,1,,
3,1,2255,,1,,
3,1,2256,,1,,
3,1,2257,,1,,
3,1,2258,,1,,
3,1,2259,,1,,
3,1,2260,,1,,
3,1,2261,,1,,
3,1,2262,,1,,
3,1,2263,,1,,
3,1,2264,,1,,
3,1,2265,,1,,
3,1,2266,,1,,
3,1,2267,,1,,
3,1,2268,,1,,
3,1,2269,,1,,
3,1,2270,,1,,
3,1,2271,,1,,
3,1,2272,,1,,
3,1,2273,,1,,
3,1,2274,,1,,
3,1,2275,,1,,
3,1,2276,,1,,
3,1,2277,,1,,
3,1,2278,,1,,
3,1,2279,,1,,
3,1,2280,,1,,
3,1,2281,,1,,
3,1,2282,,1,,
3,1,2283,,1,,
3,1,2284,,1,,
3,1,2285,,1,,
3,1,2286,,1,,
3,1,2287,,1,,
3,1,2288,,1,,
3,1,2289,,1,,
3,1,2290,,1,,
3,1,2291,,1,,
3,1,2292,,1,,
3,1,2293,,1,,
3,1,2294,,1,,
3,1,2295,,1,,
3,1,2296,,1,,
3,1,2297,,1,,
3,1,2298,,1,,
3,1,2299,,1,,
3,1,2300,,1,,
3,1,2301,,1,,
3,1,2302,,1,,
3,1,2303,,1,,
3,1,2304,,1,,
3,1,2305,,1,,
3,1,2306,,1,,
3,1,2307,,1,,
3,1,2308,,1,,
3,1,2309,,1,,
3,1,2310,,1,,
3,1,2311,,1,,
3,1,2312,,1,,
3,1,2313,,1,,
3,1,2314,,1,,
3,1,2315,,1,,
3,1,2316,,1,,
3,1,2317,,1,,
3,1,2318,,1,,
3,1,2319,,1,,
3,1,2320,,1,,
3,1,2321,,1,,
3,1,2322,,1,,
3,1,2323,,1,,
3,1,2324,,1,,
3,1,2325,,1,,
3,1,2326,,1,,
3,1,2327,,1,,
3,1,2328,,1,,
3,1,2329,,1,,
3,1,2330,,1,,
3,1,2331,,1,,
3,1,2332,,1,,
3,1,2333,,1,,
3,1,2334,,1,,
3,1,2335,,1,,
3,1,2336,,1,,
3,1,2337,,1,,
3,1,2338,,1,,
3,1,2339,,1,,
3,1,2340,,1,,
3,1,2341,,1,,
3,1,2342,,1,,
3,1,2343,,1,,
3,1,2344,,1,,
3,1,2345,,1,,
3,1,2346,,1,,
3,1,2347,,1,,
3,1,2348,,1,,
3,1,2349,,1,,
3,1,2350,,1,,
3,1,2351,,1,,
3,1,2352,,1,,
3,1,2353,,1,,
3,1,2354,,1,,
3,1,2355,,1,,
3,1,2356,,1,,
3,1,2357,,1,,
3,1,2358,,1,,
3,1,2359,,1,,
3,1,2360,,1,,
3,1,2361,,1,,
3,1,2362,,1,,
3,1,2363,,1,,
3,1,2364,,1,,
3,1,2365,,1,,
3,1,2366,,1,,
3,1,2367,,1,,
3,1,2368,,1,,
3,1,2369,,1,,
3,1,2370,,1,,
3,1,2371,,1,,
3,1,2372,,1,,
3,1,2373,,1,,
3,1,2374,,1,,
3,1,2375,,1,,
3,1,2376,,1,,
3,1,2377,,1,,
3,1,2378,,1,,
3,1,2379,,1,,
3,1,2380,,1,,
3,1,2381,,1,,
3,1,2382,,1,,
3,1,2383,,1,,
3,1,2384,,1,,
3,1,2385,,1,,
3,1,2386,,1,,
3,1,2387,,1,,
3,1,2388,,1,,
3,1,2389,,1,,
3,1,2390,,1,,
3,1,2391,,1,,
3,1,2392,,1,,
3,1,2393,,1,,
3,1,2394,,1,,
3,1,2395,,1,,
3,1,2396,,1,,
3,1,2397,,1,,
3,1,2398,,1,,
3,1,2399,,1,,
3,1,2400,,1,,
3,1,2401,,1,,
3,1,2402,,1,,
3,1,2403,,1,,
3,1,2404,,1,,
3,1,2405,,1,,
3,1,2406,,1,,
3,1,2407,,1,,
