trip_id,arrival_time,departure_time,stop_id,stop_sequence
0660_MS_UP,,,679,9
0660_MS_UP,,,682,10
0660_MS_UP,,,683,11
0660_MS_UP,,,695,12
0660_MS_UP,,,3165,13
0660_MS_UP,,,3098,14
0660_MS_UP,,,3099,15
0660_MS_UP,,,514,16
0660_MS_UP,,,807,17
0660_MS_UP,,,822,18
0660_MS_UP,,,3011,19
0660_MS_UP,,,3012,20
0660_MS_UP,,,486,21
0660_MS_UP,,,487,22
0660_MS_UP,,,488,23
0660_MS_UP,,,489,24
0660_MS_UP,,,54,25
0660_MS_UP,,,808,26
0660_MS_UP,,,22,27
0660_MS_UP,,,23,28
0660_MS_UP,,,24,29
0660_MS_UP,,,25,30
0660_MS_UP,,,26,31
0660_MS_UP,,,4357,32
0660_MS_UP,,,28,33
0660_MS_UP,,,29,34
0660_MS_UP,,,147,35
0660_MS_UP,,,148,36
0660_MS_UP,,,149,37
0660_MS_UP,,,231,38
0660_MS_UP,,,151,39
0660_MS_UP,,,152,40
0660_MS_UP,,,4076,41
0660_MS_UP,24:05:00,,1243,42
0660_MS_DOWN,,00:00:00,1243,0
0660_MS_DOWN,,,4076,1
0660_MS_DOWN,,,152,2
0660_MS_DOWN,,,151,3
0660_MS_DOWN,,,231,4
0660_MS_DOWN,,,149,5
0660_MS_DOWN,,,148,6
0660_MS_DOWN,,,147,7
0660_MS_DOWN,,,29,8
0660_MS_DOWN,,,28,9
0660_MS_DOWN,,,4357,10
0660_MS_DOWN,,,26,11
0660_MS_DOWN,,,25,12
0660_MS_DOWN,,,24,13
0660_MS_DOWN,,,23,14
0660_MS_DOWN,,,22,15
0660_MS_DOWN,,,808,16
0660_MS_DOWN,,,54,17
0660_MS_DOWN,,,489,18
0660_MS_DOWN,,,488,19
0660_MS_DOWN,,,487,20
0660_MS_DOWN,,,486,21
0660_MS_DOWN,,,3012,22
0660_MS_DOWN,,,3011,23
0660_MS_DOWN,,,822,24
0660_MS_DOWN,,,807,25
0660_MS_DOWN,,,514,26
0660_MS_DOWN,,,3099,27
0660_MS_DOWN,,,3098,28
0660_MS_DOWN,,,3165,29
0660_MS_DOWN,,,695,30
0660_MS_DOWN,,,683,31
0660_MS_DOWN,,,682,32
0660_MS_DOWN,,,679,33
0660_MS_DOWN,,,680,34
0660_MS_DOWN,,,816,35
0660_MS_DOWN,,,815,36
0660_MS_DOWN,,,820,37
0660_MS_DOWN,,,819,38
0660_MS_DOWN,,,53,39
0660_MS_DOWN,,,2120,40
0660_MS_DOWN,,,93,41
0660_MS_DOWN,01:05:00,,513,42
0660_SUN_UP,,05:25:00,513,0
0660_SUN_UP,,,93,1
0660_SUN_UP,,,2120,2
0660_SUN_UP,,,53,3
0660_SUN_UP,,,819,4
0660_SUN_UP,,,820,5
0660_SUN_UP,,,815,6
0660_SUN_UP,,,816,7
0660_SUN_UP,,,680,8
0660_SUN_UP,,,679,9
0660_SUN_UP,,,682,10
0660_SUN_UP,,,683,11
0660_SUN_UP,,,695,12
0660_SUN_UP,,,3165,13
0660_SUN_UP,,,3098,14
0660_SUN_UP,,,3099,15
0660_SUN_UP,,,514,16
0660_SUN_UP,,,807,17
0660_SUN_UP,,,822,18
0660_SUN_UP,,,3011,19
0660_SUN_UP,,,3012,20
0660_SUN_UP,,,486,21
0660_SUN_UP,,,487,22
0660_SUN_UP,,,488,23
0660_SUN_UP,,,489,24
0660_SUN_UP,,,54,25
0660_SUN_UP,,,808,26
0660_SUN_UP,,,22,27
0660_SUN_UP,,,23,28
0660_SUN_UP,,,24,29
0660_SUN_UP,,,25,30
0660_SUN_UP,,,26,31
0660_SUN_UP,,,4357,32
0660_SUN_UP,,,28,33
0660_SUN_UP,,,29,34
0660_SUN_UP,,,147,35
0660_SUN_UP,,,148,36
0660_SUN_UP,,,149,37
0660_SUN_UP,,,231,38
0660_SUN_UP,,,151,39
0660_SUN_UP,,,152,40
0660_SUN_UP,,,4076,41
0660_SUN_UP,06:15:00,,1243,42
0660_SUN_DOWN,,06:20:00,1243,0
0660_SUN_DOWN,,,4076,1
0660_SUN_DOWN,,,152,2
0660_SUN_DOWN,,,151,3
0660_SUN_DOWN,,,231,4
0660_SUN_DOWN,,,149,5
0660_SUN_DOWN,,,148,6
0660_SUN_DOWN,,,147,7
0660_SUN_DOWN,,,29,8
0660_SUN_DOWN,,,28,9
0660_SUN_DOWN,,,4357,10
0660_SUN_DOWN,,,26,11
0660_SUN_DOWN,,,25,12
0660_SUN_DOWN,,,24,13
0660_SUN_DOWN,,,23,14
0660_SUN_DOWN,,,22,15
0660_SUN_DOWN,,,808,16
0660_SUN_DOWN,,,54,17
0660_SUN_DOWN,,,489,18
0660_SUN_DOWN,,,488,19
0660_SUN_DOWN,,,487,20
0660_SUN_DOWN,,,486,21
0660_SUN_DOWN,,,3012,22
0660_SUN_DOWN,,,3011,23
0660_SUN_DOWN,,,822,24
0660_SUN_DOWN,,,807,25
0660_SUN_DOWN,,,514,26
0660_SUN_DOWN,,,3099,27
0660_SUN_DOWN,,,3098,28
0660_SUN_DOWN,,,3165,29
0660_SUN_DOWN,,,695,30
0660_SUN_DOWN,,,683,31
0660_SUN_DOWN,,,682,32
0660_SUN_DOWN,,,679,33
0660_SUN_DOWN,,,680,34
0660_SUN_DOWN,,,816,35
0660_SUN_DOWN,,,815,36
0660_SUN_DOWN,,,820,37
0660_SUN_DOWN,,,819,38
0660_SUN_DOWN,,,53,39
0660_SUN_DOWN,,,2120,40
0660_SUN_DOWN,,,93,41
0660_SUN_DOWN,07:10:00,,513,42
0660_SUN_UP,,08:16:00,513,0
0660_SUN_UP,,,93,1
0660_SUN_UP,,,2120,2
0660_SUN_UP,,,53,3
0660_SUN_UP,,,819,4
0660_SUN_UP,,,820,5
0660_SUN_UP,,,815,6
0660_SUN_UP,,,816,7
0660_SUN_UP,,,680,8
0660_SUN_UP,,,679,9
0660_SUN_UP,,,682,10
0660_SUN_UP,,,683,11
0660_SUN_UP,,,695,12
0660_SUN_UP,,,3165,13
0660_SUN_UP,,,3098,14
0660_SUN_UP,,,3099,15
0660_SUN_UP,,,514,16
0660_SUN_UP,,,807,17
0660_SUN_UP,,,822,18
0660_SUN_UP,,,3011,19
0660_SUN_UP,,,3012,20
0660_SUN_UP,,,486,21
0660_SUN_UP,,,487,22
0660_SUN_UP,,,488,23
0660_SUN_UP,,,489,24
0660_SUN_UP,,,54,25
0660_SUN_UP,,,808,26
0660_SUN_UP,,,22,27
0660_SUN_UP,,,23,28
0660_SUN_UP,,,24,29
0660_SUN_UP,,,25,30
0660_SUN_UP,,,26,31
0660_SUN_UP,,,4357,32
0660_SUN_UP,,,28,33
0660_SUN_UP,,,29,34
0660_SUN_UP,,,147,35
0660_SUN_UP,,,148,36
0660_SUN_UP,,,149,37
0660_SUN_UP,,,231,38
0660_SUN_UP,,,151,39
0660_SUN_UP,,,152,40
0660_SUN_UP,,,4076,41
0660_SUN_UP,09:06:00,,1243,42
0660_SUN_DOWN,,09:06:00,1243,0
0660_SUN_DOWN,,,4076,1
0660_SUN_DOWN,,,152,2
0660_SUN_DOWN,,,151,3
0660_SUN_DOWN,,,231,4
0660_SUN_DOWN,,,149,5
0660_SUN_DOWN,,,148,6
0660_SUN_DOWN,,,147,7
0660_SUN_DOWN,,,29,8
0660_SUN_DOWN,,,28,9
0660_SUN_DOWN,,,4357,10
0660_SUN_DOWN,,,26,11
0660_SUN_DOWN,,,25,12
0660_SUN_DOWN,,,24,13
0660_SUN_DOWN,,,23,14
0660_SUN_DOWN,,,22,15
0660_SUN_DOWN,,,808,16
0660_SUN_DOWN,,,54,17
0660_SUN_DOWN,,,489,18
0660_SUN_DOWN,,,488,19
0660_SUN_DOWN,,,487,20
0660_SUN_DOWN,,,486,21
0660_SUN_DOWN,,,3012,22
0660_SUN_DOWN,,,3011,23
0660_SUN_DOWN,,,822,24
0660_SUN_DOWN,,,807,25
0660_SUN_DOWN,,,514,26
0660_SUN_DOWN,,,3099,27
0660_SUN_DOWN,,,3098,28
0660_SUN_DOWN,,,3165,29
0660_SUN_DOWN,,,695,30
0660_SUN_DOWN,,,683,31
0660_SUN_DOWN,,,682,32
0660_SUN_DOWN,,,679,33
0660_SUN_DOWN,,,680,34
0660_SUN_DOWN,,,816,35
0660_SUN_DOWN,,,815,36
0660_SUN_DOWN,,,820,37
0660_SUN_DOWN,,,819,38
0660_SUN_DOWN,,,53,39
0660_SUN_DOWN,,,2120,40
0660_SUN_DOWN,,,93,41
0660_SUN_DOWN,09:56:00,,513,42
0660_HOL_UP,,23:31:00,513,0
0660_HOL_UP,,,93,1
0660_HOL_UP,,,2120,2
0660_HOL_UP,,,53,3
0660_HOL_UP,,,819,4
0660_HOL_UP,,,820,5
0660_HOL_UP,,,815,6
0660_HOL_UP,,,816,7
0660_HOL_UP,,,680,8
0660_HOL_UP,,,679,9
0660_HOL_UP,,,682,10
0660_HOL_UP,,,683,11
0660_HOL_UP,,,695,12
0660_HOL_UP,,,3165,13
0660_HOL_UP,,,3098,14
0660_HOL_UP,,,3099,15
0660_HOL_UP,,,514,16
0660_HOL_UP,,,807,17
0660_HOL_UP,,,822,18
0660_HOL_UP,,,3011,19
0660_HOL_UP,,,3012,20
0660_HOL_UP,,,486,21
0660_HOL_UP,,,487,22
0660_HOL_UP,,,488,23
0660_HOL_UP,,,489,24
0660_HOL_UP,,,54,25
0660_HOL_UP,,,808,26
0660_HOL_UP,,,22,27
0660_HOL_UP,,,23,28
0660_HOL_UP,,,24,29
0660_HOL_UP,,,25,30
0660_HOL_UP,,,26,31
0660_HOL_UP,,,4357,32
0660_HOL_UP,,,28,33
0660_HOL_UP,,,29,34
0660_HOL_UP,,,147,35
0660_HOL_UP,,,148,36
0660_HOL_UP,,,149,37
0660_HOL_UP,,,231,38
0660_HOL_UP,,,151,39
0660_HOL_UP,,,152,40
0660_HOL_UP,,,4076,41
0660_HOL_UP,46:37:00,,1243,42
0660_HOL_DOWN,,00:25:00,1243,0
0660_HOL_DOWN,,,4076,1
0660_HOL_DOWN,,,152,2
0660_HOL_DOWN,,,151,3
0660_HOL_DOWN,,,231,4
0660_HOL_DOWN,,,149,5
0660_HOL_DOWN,,,148,6
0660_HOL_DOWN,,,147,7
0660_HOL_DOWN,,,29,8
0660_HOL_DOWN,,,28,9
0660_HOL_DOWN,,,4357,10
0660_HOL_DOWN,,,26,11
0660_HOL_DOWN,,,25,12
0660_HOL_DOWN,,,24,13
0660_HOL_DOWN,,,23,14
0660_HOL_DOWN,,,22,15
0660_HOL_DOWN,,,808,16
0660_HOL_DOWN,,,54,17
0660_HOL_DOWN,,,489,18
0660_HOL_DOWN,,,488,19
0660_HOL_DOWN,,,487,20
0660_HOL_DOWN,,,486,21
0660_HOL_DOWN,,,3012,22
0660_HOL_DOWN,,,3011,23
0660_HOL_DOWN,,,822,24
0660_HOL_DOWN,,,807,25
0660_HOL_DOWN,,,514,26
0660_HOL_DOWN,,,3099,27
0660_HOL_DOWN,,,3098,28
0660_HOL_DOWN,,,3165,29
0660_HOL_DOWN,,,695,30
0660_HOL_DOWN,,,683,31
0660_HOL_DOWN,,,682,32
0660_HOL_DOWN,,,679,33
0660_HOL_DOWN,,,680,34
0660_HOL_DOWN,,,816,35
0660_HOL_DOWN,,,815,36
0660_HOL_DOWN,,,820,37
0660_HOL_DOWN,,,819,38
0660_HOL_DOWN,,,53,39
0660_HOL_DOWN,,,2120,40
0660_HOL_DOWN,,,93,41
0660_HOL_DOWN,23:31:00,,513,42
0670_SH_UP,,20:05:00,980,0
0670_SH_UP,,,981,1
0670_SH_UP,,,982,2
0670_SH_UP,,,983,3
0670_SH_UP,,,863,4
0670_SH_UP,,,864,5
0670_SH_UP,,,865,6
0670_SH_UP,,,866,7
0670_SH_UP,,,867,8
0670_SH_UP,,,1106,9
0670_SH_UP,,,751,10
0670_SH_UP,,,855,11
0670_SH_UP,,,845,12
0670_SH_UP,,,501,13
0670_SH_UP,,,502,14
0670_SH_UP,,,2815,15
0670_SH_UP,,,3106,16
0670_SH_UP,,,1763,17
0670_SH_UP,,,485,18
0670_SH_UP,,,483,19
0670_SH_UP,,,755,20
0670_SH_UP,,,754,21
0670_SH_UP,,,3083,22
0670_SH_UP,,,18,23
0670_SH_UP,,,19,24
0670_SH_UP,,,3610,25
0670_SH_UP,,,869,26
0670_SH_UP,,,870,27
0670_SH_UP,,,710,28
0670_SH_UP,,,711,29
0670_SH_UP,,,3076,30
0670_SH_UP,,,3077,31
0670_SH_UP,,,22,32
0670_SH_UP,,,782,33
0670_SH_UP,,,203,34
0670_SH_UP,,,786,35
0670_SH_UP,,,3502,36
0670_SH_UP,,,232,37
0670_SH_UP,,,205,38
0670_SH_UP,,,871,39
0670_SH_UP,,,847,40
0670_SH_UP,,,849,41
0670_SH_UP,,,846,42
0670_SH_UP,,,851,43
0670_SH_UP,,,29,44
0670_SH_UP,,,147,45
0670_SH_UP,,,148,46
0670_SH_UP,,,149,47
0670_SH_UP,,,216,48
0670_SH_UP,,,231,49
0670_SH_UP,,,3109,50
0670_SH_UP,,,3110,51
0670_SH_UP,,,1158,52
0670_SH_UP,,,217,53
0670_SH_UP,,,218,54
0670_SH_UP,,,219,55
0670_SH_UP,,,220,56
0670_SH_UP,21:38:00,,224,57
0670_SH_DOWN,,21:38:00,224,0
0670_SH_DOWN,,,220,1
0670_SH_DOWN,,,219,2
0670_SH_DOWN,,,218,3
0670_SH_DOWN,,,217,4
0670_SH_DOWN,,,1158,5
0670_SH_DOWN,,,3110,6
0670_SH_DOWN,,,3109,7
0670_SH_DOWN,,,231,8
0670_SH_DOWN,,,216,9
0670_SH_DOWN,,,149,10
0670_SH_DOWN,,,148,11
0670_SH_DOWN,,,147,12
0670_SH_DOWN,,,29,13
0670_SH_DOWN,,,851,14
0670_SH_DOWN,,,846,15
0670_SH_DOWN,,,849,16
0670_SH_DOWN,,,847,17
0670_SH_DOWN,,,871,18
0670_SH_DOWN,,,205,19
0670_SH_DOWN,,,232,20
0670_SH_DOWN,,,3502,21
0670_SH_DOWN,,,786,22
0670_SH_DOWN,,,203,23
0670_SH_DOWN,,,782,24
0670_SH_DOWN,,,22,25
0670_SH_DOWN,,,3077,26
0670_SH_DOWN,,,3076,27
0670_SH_DOWN,,,711,28
0670_SH_DOWN,,,710,29
0670_SH_DOWN,,,870,30
0670_SH_DOWN,,,869,31
0670_SH_DOWN,,,3610,32
0670_SH_DOWN,,,19,33
0670_SH_DOWN,,,18,34
0670_SH_DOWN,,,3083,35
0670_SH_DOWN,,,754,36
0670_SH_DOWN,,,755,37
0670_SH_DOWN,,,483,38
0670_SH_DOWN,,,485,39
0670_SH_DOWN,,,1763,40
0670_SH_DOWN,,,3106,41
0670_SH_DOWN,,,2815,42
0670_SH_DOWN,,,502,43
0670_SH_DOWN,,,501,44
0670_SH_DOWN,,,845,45
0670_SH_DOWN,,,855,46
0670_SH_DOWN,,,751,47
0670_SH_DOWN,,,1106,48
0670_SH_DOWN,,,867,49
0670_SH_DOWN,,,866,50
0670_SH_DOWN,,,865,51
0670_SH_DOWN,,,864,52
0670_SH_DOWN,,,863,53
0670_SH_DOWN,,,983,54
0670_SH_DOWN,,,982,55
0670_SH_DOWN,,,981,56
0670_SH_DOWN,23:11:00,,980,57
0670_MS_UP,,04:45:00,980,0
0670_MS_UP,,,981,1
0670_MS_UP,,,982,2
0670_MS_UP,,,983,3
0670_MS_UP,,,863,4
0670_MS_UP,,,864,5
0670_MS_UP,,,865,6
0670_MS_UP,,,866,7
0670_MS_UP,,,867,8
0670_MS_UP,,,1106,9
0670_MS_UP,,,751,10
0670_MS_UP,,,855,11
0670_MS_UP,,,845,12
0670_MS_UP,,,501,13
0670_MS_UP,,,502,14
0670_MS_UP,,,2815,15
0670_MS_UP,,,3106,16
0670_MS_UP,,,1763,17
0670_MS_UP,,,485,18
0670_MS_UP,,,483,19
0670_MS_UP,,,755,20
0670_MS_UP,,,754,21
0670_MS_UP,,,3083,22
0670_MS_UP,,,18,23
0670_MS_UP,,,19,24
0670_MS_UP,,,3610,25
0670_MS_UP,,,869,26
0670_MS_UP,,,870,27
0670_MS_UP,,,710,28
0670_MS_UP,,,711,29
0670_MS_UP,,,3076,30
0670_MS_UP,,,3077,31
0670_MS_UP,,,22,32
0670_MS_UP,,,782,33
0670_MS_UP,,,203,34
0670_MS_UP,,,786,35
0670_MS_UP,,,3502,36
0670_MS_UP,,,232,37
0670_MS_UP,,,205,38
0670_MS_UP,,,871,39
0670_MS_UP,,,847,40
0670_MS_UP,,,849,41
0670_MS_UP,,,846,42
0670_MS_UP,,,851,43
0670_MS_UP,,,29,44
0670_MS_UP,,,147,45
0670_MS_UP,,,148,46
0670_MS_UP,,,149,47
0670_MS_UP,,,216,48
0670_MS_UP,,,231,49
0670_MS_UP,,,3109,50
0670_MS_UP,,,3110,51
0670_MS_UP,,,1158,52
0670_MS_UP,,,217,53
0670_MS_UP,,,218,54
0670_MS_UP,,,219,55
0670_MS_UP,,,220,56
0670_MS_UP,05:35:00,,224,57
0670_MS_DOWN,,05:40:00,224,0
0670_MS_DOWN,,,220,1
0670_MS_DOWN,,,219,2
0670_MS_DOWN,,,218,3
0670_MS_DOWN,,,217,4
0670_MS_DOWN,,,1158,5
0670_MS_DOWN,,,3110,6
0670_MS_DOWN,,,3109,7
0670_MS_DOWN,,,231,8
0670_MS_DOWN,,,216,9
0670_MS_DOWN,,,149,10
0670_MS_DOWN,,,148,11
0670_MS_DOWN,,,147,12
0670_MS_DOWN,,,29,13
0670_MS_DOWN,,,851,14
0670_MS_DOWN,,,846,15
0670_MS_DOWN,,,849,16
0670_MS_DOWN,,,847,17
0670_MS_DOWN,,,871,18
0670_MS_DOWN,,,205,19
0670_MS_DOWN,,,232,20
0670_MS_DOWN,,,3502,21
0670_MS_DOWN,,,786,22
0670_MS_DOWN,,,203,23
0670_MS_DOWN,,,782,24
0670_MS_DOWN,,,22,25
0670_MS_DOWN,,,3077,26
0670_MS_DOWN,,,3076,27
0670_MS_DOWN,,,711,28
0670_MS_DOWN,,,710,29
0670_MS_DOWN,,,870,30
0670_MS_DOWN,,,869,31
0670_MS_DOWN,,,3610,32
0670_MS_DOWN,,,19,33
0670_MS_DOWN,,,18,34
0670_MS_DOWN,,,3083,35
0670_MS_DOWN,,,754,36
0670_MS_DOWN,,,755,37
0670_MS_DOWN,,,483,38
0670_MS_DOWN,,,485,39
0670_MS_DOWN,,,1763,40
0670_MS_DOWN,,,3106,41
0670_MS_DOWN,,,2815,42
0670_MS_DOWN,,,502,43
0670_MS_DOWN,,,501,44
0670_MS_DOWN,,,845,45
0670_MS_DOWN,,,855,46
0670_MS_DOWN,,,751,47
0670_MS_DOWN,,,1106,48
0670_MS_DOWN,,,867,49
0670_MS_DOWN,,,866,50
0670_MS_DOWN,,,865,51
0670_MS_DOWN,,,864,52
0670_MS_DOWN,,,863,53
0670_MS_DOWN,,,983,54
0670_MS_DOWN,,,982,55
0670_MS_DOWN,,,981,56
0670_MS_DOWN,06:30:00,,980,57
0670_SH_UP,,21:00:00,980,0
0670_SH_UP,,,981,1
0670_SH_UP,,,982,2
0670_SH_UP,,,983,3
0670_SH_UP,,,863,4
0670_SH_UP,,,864,5
0670_SH_UP,,,865,6
0670_SH_UP,,,866,7
0670_SH_UP,,,867,8
0670_SH_UP,,,1106,9
0670_SH_UP,,,751,10
0670_SH_UP,,,855,11
0670_SH_UP,,,845,12
0670_SH_UP,,,501,13
0670_SH_UP,,,502,14
0670_SH_UP,,,2815,15
0670_SH_UP,,,3106,16
0670_SH_UP,,,1763,17
0670_SH_UP,,,485,18
0670_SH_UP,,,483,19
0670_SH_UP,,,755,20
0670_SH_UP,,,754,21
0670_SH_UP,,,3083,22
0670_SH_UP,,,18,23
0670_SH_UP,,,19,24
0670_SH_UP,,,3610,25
0670_SH_UP,,,869,26
0670_SH_UP,,,870,27
0670_SH_UP,,,710,28
0670_SH_UP,,,711,29
0670_SH_UP,,,3076,30
0670_SH_UP,,,3077,31
0670_SH_UP,,,22,32
0670_SH_UP,,,782,33
0670_SH_UP,,,203,34
0670_SH_UP,,,786,35
0670_SH_UP,,,3502,36
0670_SH_UP,,,232,37
0670_SH_UP,,,205,38
0670_SH_UP,,,871,39
0670_SH_UP,,,847,40
0670_SH_UP,,,849,41
0670_SH_UP,,,846,42
0670_SH_UP,,,851,43
0670_SH_UP,,,29,44
0670_SH_UP,,,147,45
0670_SH_UP,,,148,46
0670_SH_UP,,,149,47
0670_SH_UP,,,216,48
0670_SH_UP,,,231,49
0670_SH_UP,,,3109,50
0670_SH_UP,,,3110,51
0670_SH_UP,,,1158,52
0670_SH_UP,,,217,53
0670_SH_UP,,,218,54
0670_SH_UP,,,219,55
0670_SH_UP,,,220,56
0670_SH_UP,22:05:00,,224,57
0670_SH_DOWN,,22:05:00,224,0
0670_SH_DOWN,,,220,1
0670_SH_DOWN,,,219,2
0670_SH_DOWN,,,218,3
0670_SH_DOWN,,,217,4
0670_SH_DOWN,,,1158,5
0670_SH_DOWN,,,3110,6
0670_SH_DOWN,,,3109,7
0670_SH_DOWN,,,231,8
0670_SH_DOWN,,,216,9
0670_SH_DOWN,,,149,10
0670_SH_DOWN,,,148,11
0670_SH_DOWN,,,147,12
0670_SH_DOWN,,,29,13
0670_SH_DOWN,,,851,14
0670_SH_DOWN,,,846,15
0670_SH_DOWN,,,849,16
0670_SH_DOWN,,,847,17
0670_SH_DOWN,,,871,18
0670_SH_DOWN,,,205,19
0670_SH_DOWN,,,232,20
0670_SH_DOWN,,,3502,21
0670_SH_DOWN,,,786,22
0670_SH_DOWN,,,203,23
0670_SH_DOWN,,,782,24
0670_SH_DOWN,,,22,25
0670_SH_DOWN,,,3077,26
0670_SH_DOWN,,,3076,27
0670_SH_DOWN,,,711,28
0670_SH_DOWN,,,710,29
0670_SH_DOWN,,,870,30
0670_SH_DOWN,,,869,31
0670_SH_DOWN,,,3610,32
0670_SH_DOWN,,,19,33
0670_SH_DOWN,,,18,34
0670_SH_DOWN,,,3083,35
0670_SH_DOWN,,,754,36
0670_SH_DOWN,,,755,37
0670_SH_DOWN,,,483,38
0670_SH_DOWN,,,485,39
0670_SH_DOWN,,,1763,40
0670_SH_DOWN,,,3106,41
0670_SH_DOWN,,,2815,42
0670_SH_DOWN,,,502,43
0670_SH_DOWN,,,501,44
0670_SH_DOWN,,,845,45
0670_SH_DOWN,,,855,46
0670_SH_DOWN,,,751,47
0670_SH_DOWN,,,1106,48
0670_SH_DOWN,,,867,49
0670_SH_DOWN,,,866,50
0670_SH_DOWN,,,865,51
0670_SH_DOWN,,,864,52
0670_SH_DOWN,,,863,53
0670_SH_DOWN,,,983,54
0670_SH_DOWN,,,982,55
0670_SH_DOWN,,,981,56
0670_SH_DOWN,23:10:00,,980,57
0670_MS_UP,,21:11:00,980,0
0670_MS_UP,,,981,1
0670_MS_UP,,,982,2
0670_MS_UP,,,983,3
0670_MS_UP,,,863,4
0670_MS_UP,,,864,5
0670_MS_UP,,,865,6
0670_MS_UP,,,866,7
0670_MS_UP,,,867,8
0670_MS_UP,,,1106,9
0670_MS_UP,,,751,10
0670_MS_UP,,,855,11
0670_MS_UP,,,845,12
0670_MS_UP,,,501,13
0670_MS_UP,,,502,14
0670_MS_UP,,,2815,15
0670_MS_UP,,,3106,16
0670_MS_UP,,,1763,17
0670_MS_UP,,,485,18
0670_MS_UP,,,483,19
0670_MS_UP,,,755,20
0670_MS_UP,,,754,21
0670_MS_UP,,,3083,22
0670_MS_UP,,,18,23
0670_MS_UP,,,19,24
0670_MS_UP,,,3610,25
0670_MS_UP,,,869,26
0670_MS_UP,,,870,27
0670_MS_UP,,,710,28
0670_MS_UP,,,711,29
0670_MS_UP,,,3076,30
0670_MS_UP,,,3077,31
0670_MS_UP,,,22,32
0670_MS_UP,,,782,33
0670_MS_UP,,,203,34
0670_MS_UP,,,786,35
0670_MS_UP,,,3502,36
0670_MS_UP,,,232,37
0670_MS_UP,,,205,38
0670_MS_UP,,,871,39
0670_MS_UP,,,847,40
0670_MS_UP,,,849,41
0670_MS_UP,,,846,42
0670_MS_UP,,,851,43
0670_MS_UP,,,29,44
0670_MS_UP,,,147,45
0670_MS_UP,,,148,46
0670_MS_UP,,,149,47
0670_MS_UP,,,216,48
0670_MS_UP,,,231,49
0670_MS_UP,,,3109,50
0670_MS_UP,,,3110,51
0670_MS_UP,,,1158,52
0670_MS_UP,,,217,53
0670_MS_UP,,,218,54
0670_MS_UP,,,219,55
0670_MS_UP,,,220,56
0670_MS_UP,22:25:00,,224,57
0670_MS_DOWN,,22:25:00,224,0
0670_MS_DOWN,,,220,1
0670_MS_DOWN,,,219,2
0670_MS_DOWN,,,218,3
0670_MS_DOWN,,,217,4
0670_MS_DOWN,,,1158,5
0670_MS_DOWN,,,3110,6
0670_MS_DOWN,,,3109,7
0670_MS_DOWN,,,231,8
0670_MS_DOWN,,,216,9
0670_MS_DOWN,,,149,10
0670_MS_DOWN,,,148,11
0670_MS_DOWN,,,147,12
0670_MS_DOWN,,,29,13
0670_MS_DOWN,,,851,14
0670_MS_DOWN,,,846,15
0670_MS_DOWN,,,849,16
0670_MS_DOWN,,,847,17
0670_MS_DOWN,,,871,18
0670_MS_DOWN,,,205,19
0670_MS_DOWN,,,232,20
0670_MS_DOWN,,,3502,21
0670_MS_DOWN,,,786,22
0670_MS_DOWN,,,203,23
0670_MS_DOWN,,,782,24
0670_MS_DOWN,,,22,25
0670_MS_DOWN,,,3077,26
0670_MS_DOWN,,,3076,27
0670_MS_DOWN,,,711,28
0670_MS_DOWN,,,710,29
0670_MS_DOWN,,,870,30
0670_MS_DOWN,,,869,31
0670_MS_DOWN,,,3610,32
0670_MS_DOWN,,,19,33
0670_MS_DOWN,,,18,34
0670_MS_DOWN,,,3083,35
0670_MS_DOWN,,,754,36
0670_MS_DOWN,,,755,37
0670_MS_DOWN,,,483,38
0670_MS_DOWN,,,485,39
0670_MS_DOWN,,,1763,40
0670_MS_DOWN,,,3106,41
0670_MS_DOWN,,,2815,42
0670_MS_DOWN,,,502,43
0670_MS_DOWN,,,501,44
0670_MS_DOWN,,,845,45
0670_MS_DOWN,,,855,46
0670_MS_DOWN,,,751,47
0670_MS_DOWN,,,1106,48
0670_MS_DOWN,,,867,49
0670_MS_DOWN,,,866,50
0670_MS_DOWN,,,865,51
0670_MS_DOWN,,,864,52
0670_MS_DOWN,,,863,53
0670_MS_DOWN,,,983,54
0670_MS_DOWN,,,982,55
0670_MS_DOWN,,,981,56
0670_MS_DOWN,23:39:00,,980,57
0670_SH_UP,,07:40:00,980,0
0670_SH_UP,,,981,1
0670_SH_UP,,,982,2
0670_SH_UP,,,983,3
0670_SH_UP,,,863,4
0670_SH_UP,,,864,5
0670_SH_UP,,,865,6
0670_SH_UP,,,866,7
0670_SH_UP,,,867,8
0670_SH_UP,,,1106,9
0670_SH_UP,,,751,10
0670_SH_UP,,,855,11
0670_SH_UP,,,845,12
0670_SH_UP,,,501,13
0670_SH_UP,,,502,14
0670_SH_UP,,,2815,15
0670_SH_UP,,,3106,16
0670_SH_UP,,,1763,17
0670_SH_UP,,,485,18
0670_SH_UP,,,483,19
0670_SH_UP,,,755,20
0670_SH_UP,,,754,21
0670_SH_UP,,,3083,22
0670_SH_UP,,,18,23
0670_SH_UP,,,19,24
0670_SH_UP,,,3610,25
0670_SH_UP,,,869,26
0670_SH_UP,,,870,27
0670_SH_UP,,,710,28
0670_SH_UP,,,711,29
0670_SH_UP,,,3076,30
0670_SH_UP,,,3077,31
0670_SH_UP,,,22,32
0670_SH_UP,,,782,33
0670_SH_UP,,,203,34
0670_SH_UP,,,786,35
0670_SH_UP,,,3502,36
0670_SH_UP,,,232,37
0670_SH_UP,,,205,38
